source_release_key,month_end,source_vehicle_category,vehicle_type,source_fuel_type,source_value_token,vehicle_population,source_value_status
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-08-31,Cars,cars,Petrol-Electric (Plug-In),2000,2000,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-08-31,Goods & Other Vehicles,goods_and_other_vehicles,Diesel,123689,123689,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-08-31,Goods & Other Vehicles,goods_and_other_vehicles,Diesel-Electric,32,32,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-08-31,Goods & Other Vehicles,goods_and_other_vehicles,Electric,5740,5740,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-08-31,Goods & Other Vehicles,goods_and_other_vehicles,Petrol,13604,13604,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-08-31,Goods & Other Vehicles,goods_and_other_vehicles,Petrol-Electric,5,5,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-08-31,Goods & Other Vehicles,goods_and_other_vehicles,Petrol-Electric (Plug-In),1,1,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-08-31,Motor-cycles,motorcycles,Electric,351,351,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-08-31,Motor-cycles,motorcycles,Petrol,149515,149515,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-08-31,Taxis,taxis,Diesel,233,233,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-08-31,Taxis,taxis,Electric,500,500,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-08-31,Taxis,taxis,Petrol,4,4,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-08-31,Taxis,taxis,Petrol-Electric,11452,11452,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-09-30,Buses,buses,Diesel,17452,17452,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-09-30,Buses,buses,Diesel-Electric,50,50,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-09-30,Buses,buses,Diesel-Electric (Plug-In),40,40,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-09-30,Buses,buses,Electric,659,659,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-09-30,Buses,buses,Petrol,133,133,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-09-30,Cars,cars,Diesel,14828,14828,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-09-30,Cars,cars,Diesel-Electric,10,10,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-09-30,Cars,cars,Diesel-Electric (Plug-In),1,1,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-09-30,Cars,cars,Electric,41732,41732,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-09-30,Cars,cars,Petrol,486340,486340,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-09-30,Cars,cars,Petrol-CNG,69,69,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-09-30,Cars,cars,Petrol-Electric,113720,113720,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-09-30,Cars,cars,Petrol-Electric (Plug-In),2131,2131,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-09-30,Goods & Other Vehicles,goods_and_other_vehicles,Diesel,123326,123326,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-09-30,Goods & Other Vehicles,goods_and_other_vehicles,Diesel-Electric,32,32,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-09-30,Goods & Other Vehicles,goods_and_other_vehicles,Electric,5897,5897,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-09-30,Goods & Other Vehicles,goods_and_other_vehicles,Petrol,13626,13626,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-09-30,Goods & Other Vehicles,goods_and_other_vehicles,Petrol-Electric,5,5,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-09-30,Goods & Other Vehicles,goods_and_other_vehicles,Petrol-Electric (Plug-In),1,1,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-09-30,Motor-cycles,motorcycles,Electric,359,359,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-09-30,Motor-cycles,motorcycles,Petrol,150101,150101,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-09-30,Taxis,taxis,Diesel,185,185,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-09-30,Taxis,taxis,Electric,500,500,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-09-30,Taxis,taxis,Petrol,4,4,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-09-30,Taxis,taxis,Petrol-Electric,11524,11524,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-10-31,Buses,buses,Diesel,17433,17433,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-10-31,Buses,buses,Diesel-Electric,50,50,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-10-31,Buses,buses,Diesel-Electric (Plug-In),42,42,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-10-31,Buses,buses,Electric,711,711,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-10-31,Buses,buses,Petrol,133,133,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-10-31,Cars,cars,Diesel,14605,14605,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-10-31,Cars,cars,Diesel-Electric,10,10,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-10-31,Cars,cars,Diesel-Electric (Plug-In),1,1,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-10-31,Cars,cars,Electric,43799,43799,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-10-31,Cars,cars,Petrol,482393,482393,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-10-31,Cars,cars,Petrol-CNG,68,68,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-10-31,Cars,cars,Petrol-Electric,114985,114985,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-10-31,Cars,cars,Petrol-Electric (Plug-In),2221,2221,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-10-31,Goods & Other Vehicles,goods_and_other_vehicles,Diesel,123083,123083,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-10-31,Goods & Other Vehicles,goods_and_other_vehicles,Diesel-Electric,33,33,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-10-31,Goods & Other Vehicles,goods_and_other_vehicles,Electric,6020,6020,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-10-31,Goods & Other Vehicles,goods_and_other_vehicles,Petrol,13652,13652,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-10-31,Goods & Other Vehicles,goods_and_other_vehicles,Petrol-Electric,6,6,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-10-31,Goods & Other Vehicles,goods_and_other_vehicles,Petrol-Electric (Plug-In),1,1,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-10-31,Motor-cycles,motorcycles,Electric,365,365,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-10-31,Motor-cycles,motorcycles,Petrol,150392,150392,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-10-31,Taxis,taxis,Diesel,158,158,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-10-31,Taxis,taxis,Electric,500,500,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-10-31,Taxis,taxis,Petrol,4,4,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-10-31,Taxis,taxis,Petrol-Electric,11554,11554,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-11-30,Buses,buses,Diesel,17393,17393,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-11-30,Buses,buses,Diesel-Electric,50,50,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-11-30,Buses,buses,Diesel-Electric (Plug-In),43,43,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-11-30,Buses,buses,Electric,768,768,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-11-30,Buses,buses,Petrol,133,133,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-11-30,Cars,cars,Diesel,14357,14357,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-11-30,Cars,cars,Diesel-Electric,10,10,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-11-30,Cars,cars,Diesel-Electric (Plug-In),1,1,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-11-30,Cars,cars,Electric,46029,46029,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-11-30,Cars,cars,Petrol,478973,478973,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-11-30,Cars,cars,Petrol-CNG,68,68,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-11-30,Cars,cars,Petrol-Electric,116510,116510,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-11-30,Cars,cars,Petrol-Electric (Plug-In),2312,2312,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-11-30,Goods & Other Vehicles,goods_and_other_vehicles,Diesel,122953,122953,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-11-30,Goods & Other Vehicles,goods_and_other_vehicles,Diesel-Electric,33,33,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-11-30,Goods & Other Vehicles,goods_and_other_vehicles,Electric,6166,6166,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-11-30,Goods & Other Vehicles,goods_and_other_vehicles,Petrol,13670,13670,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-11-30,Goods & Other Vehicles,goods_and_other_vehicles,Petrol-Electric,6,6,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-11-30,Goods & Other Vehicles,goods_and_other_vehicles,Petrol-Electric (Plug-In),1,1,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-11-30,Motor-cycles,motorcycles,Electric,385,385,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-11-30,Motor-cycles,motorcycles,Petrol,150855,150855,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-11-30,Taxis,taxis,Diesel,96,96,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-11-30,Taxis,taxis,Electric,512,512,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-11-30,Taxis,taxis,Petrol,4,4,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-11-30,Taxis,taxis,Petrol-Electric,11622,11622,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-12-31,Buses,buses,Diesel,17331,17331,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-12-31,Buses,buses,Diesel-Electric,50,50,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-12-31,Buses,buses,Diesel-Electric (Plug-In),44,44,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-12-31,Buses,buses,Electric,799,799,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-12-31,Buses,buses,Petrol,133,133,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-12-31,Cars,cars,Diesel,14101,14101,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-12-31,Cars,cars,Diesel-Electric,10,10,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-12-31,Cars,cars,Diesel-Electric (Plug-In),1,1,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-12-31,Cars,cars,Electric,49110,49110,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-12-31,Cars,cars,Petrol,475455,475455,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-12-31,Cars,cars,Petrol-CNG,68,68,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-12-31,Cars,cars,Petrol-Electric,118695,118695,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-12-31,Cars,cars,Petrol-Electric (Plug-In),2449,2449,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-12-31,Goods & Other Vehicles,goods_and_other_vehicles,Diesel,122576,122576,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-12-31,Goods & Other Vehicles,goods_and_other_vehicles,Diesel-Electric,33,33,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-12-31,Goods & Other Vehicles,goods_and_other_vehicles,Electric,6389,6389,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-12-31,Goods & Other Vehicles,goods_and_other_vehicles,Petrol,13691,13691,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-12-31,Goods & Other Vehicles,goods_and_other_vehicles,Petrol-Electric,6,6,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-12-31,Goods & Other Vehicles,goods_and_other_vehicles,Petrol-Electric (Plug-In),1,1,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-12-31,Motor-cycles,motorcycles,Electric,388,388,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-12-31,Motor-cycles,motorcycles,Petrol,151228,151228,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-12-31,Taxis,taxis,Diesel,84,84,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-12-31,Taxis,taxis,Electric,527,527,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-12-31,Taxis,taxis,Petrol,3,3,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2025-12-31,Taxis,taxis,Petrol-Electric,11547,11547,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2026-01-31,Buses,buses,Diesel,17323,17323,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2026-01-31,Buses,buses,Diesel-Electric,50,50,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2026-01-31,Buses,buses,Diesel-Electric (Plug-In),45,45,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2026-01-31,Buses,buses,Electric,813,813,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2026-01-31,Buses,buses,Petrol,133,133,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2026-01-31,Cars,cars,Diesel,13822,13822,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2026-01-31,Cars,cars,Diesel-Electric,10,10,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2026-01-31,Cars,cars,Diesel-Electric (Plug-In),1,1,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2026-01-31,Cars,cars,Electric,51454,51454,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2026-01-31,Cars,cars,Petrol,470815,470815,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2026-01-31,Cars,cars,Petrol-CNG,68,68,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2026-01-31,Cars,cars,Petrol-Electric,120115,120115,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2026-01-31,Cars,cars,Petrol-Electric (Plug-In),2554,2554,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2026-01-31,Goods & Other Vehicles,goods_and_other_vehicles,Diesel,122438,122438,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2026-01-31,Goods & Other Vehicles,goods_and_other_vehicles,Diesel-Electric,33,33,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2026-01-31,Goods & Other Vehicles,goods_and_other_vehicles,Electric,6575,6575,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2026-01-31,Goods & Other Vehicles,goods_and_other_vehicles,Petrol,13707,13707,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2026-01-31,Goods & Other Vehicles,goods_and_other_vehicles,Petrol-Electric,6,6,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2026-01-31,Goods & Other Vehicles,goods_and_other_vehicles,Petrol-Electric (Plug-In),1,1,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2026-01-31,Motor-cycles,motorcycles,Electric,391,391,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2026-01-31,Motor-cycles,motorcycles,Petrol,151412,151412,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2026-01-31,Taxis,taxis,Diesel,83,83,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2026-01-31,Taxis,taxis,Electric,552,552,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2026-01-31,Taxis,taxis,Petrol,3,3,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2026-01-31,Taxis,taxis,Petrol-Electric,11540,11540,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2026-02-28,Buses,buses,Diesel,17314,17314,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2026-02-28,Buses,buses,Diesel-Electric,50,50,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2026-02-28,Buses,buses,Diesel-Electric (Plug-In),44,44,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2026-02-28,Buses,buses,Electric,830,830,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2026-02-28,Buses,buses,Petrol,133,133,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2026-02-28,Cars,cars,Diesel,13626,13626,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2026-02-28,Cars,cars,Diesel-Electric,10,10,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2026-02-28,Cars,cars,Diesel-Electric (Plug-In),1,1,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2026-02-28,Cars,cars,Electric,53688,53688,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2026-02-28,Cars,cars,Petrol,467281,467281,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2026-02-28,Cars,cars,Petrol-CNG,67,67,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2026-02-28,Cars,cars,Petrol-Electric,121398,121398,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2026-02-28,Cars,cars,Petrol-Electric (Plug-In),2626,2626,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2026-02-28,Goods & Other Vehicles,goods_and_other_vehicles,Diesel,122255,122255,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2026-02-28,Goods & Other Vehicles,goods_and_other_vehicles,Diesel-Electric,33,33,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2026-02-28,Goods & Other Vehicles,goods_and_other_vehicles,Diesel-Electric (Plug-In),1,1,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2026-02-28,Goods & Other Vehicles,goods_and_other_vehicles,Electric,6706,6706,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2026-02-28,Goods & Other Vehicles,goods_and_other_vehicles,Petrol,13732,13732,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2026-02-28,Goods & Other Vehicles,goods_and_other_vehicles,Petrol-Electric,6,6,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2026-02-28,Goods & Other Vehicles,goods_and_other_vehicles,Petrol-Electric (Plug-In),1,1,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2026-02-28,Motor-cycles,motorcycles,Electric,398,398,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2026-02-28,Motor-cycles,motorcycles,Petrol,151736,151736,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2026-02-28,Taxis,taxis,Diesel,83,83,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2026-02-28,Taxis,taxis,Electric,557,557,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2026-02-28,Taxis,taxis,Petrol,3,3,reported_numeric
25c9a68a5ab066abae1f07f8534cfcbdb2fd55ba30af65c39bba379aef3be6ab,2026-02-28,Taxis,taxis,Petrol-Electric,11552,11552,reported_numeric
